,priority,rule,source,tags,time,output_fields.container.id,output_fields.container.image.repository,output_fields.evt.time,output_fields.fd.name,output_fields.proc.aname[2],output_fields.proc.aname[3],output_fields.proc.aname[4],output_fields.proc.cmdline,output_fields.proc.name,output_fields.proc.pname,output_fields.user.loginuid,output_fields.user.name,output_fields.proc.pcmdline,output_fields.evt.arg.uid,output_fields.user.uid,output_fields.container.name,output_fields.proc.tty,output_fields.container.image.tag,output_fields.container.mounts,is_run_as_root,is_bash_in_args,is_sh_in_args,is_passwd_in_open_args,is_proc_in_open_args,n_failed_syscalls
1491,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T11:00:21.909790706Z,host,,1639566021909790706,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1492,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T11:05:21.880099300Z,host,,1639566321880099300,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1493,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T11:05:21.960213372Z,host,,1639566321960213372,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1494,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T11:10:21.866108410Z,host,,1639566621866108410,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1495,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T11:10:21.912167885Z,host,,1639566621912167885,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1496,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T11:15:21.889503341Z,host,,1639566921889503341,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1497,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T11:15:21.895038323Z,host,,1639566921895038323,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1498,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T11:20:21.852061401Z,host,,1639567221852061401,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1499,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T11:20:21.906335037Z,host,,1639567221906335037,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1500,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T11:25:22.007937892Z,host,,1639567522007937892,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1501,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T11:25:22.030524930Z,host,,1639567522030524930,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1502,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T11:30:21.871714232Z,host,,1639567821871714232,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1503,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T11:30:21.910493987Z,host,,1639567821910493987,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1504,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T11:35:21.885601077Z,host,,1639568121885601077,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1505,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T11:35:21.925228119Z,host,,1639568121925228119,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1506,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T11:40:10.690522475Z,host,,1639568410690522475,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1507,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T11:40:10.707933644Z,host,,1639568410707933644,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1508,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T11:45:21.868308413Z,host,,1639568721868308413,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1509,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T11:45:21.929604154Z,host,,1639568721929604154,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1510,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T11:50:21.866044530Z,host,,1639569021866044530,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1511,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T11:50:21.937696098Z,host,,1639569021937696098,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1512,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T11:55:21.953052013Z,host,,1639569321953052013,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1513,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T11:55:21.989808675Z,host,,1639569321989808675,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1514,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T12:00:21.907258607Z,host,,1639569621907258607,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1515,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T12:00:21.919177303Z,host,,1639569621919177303,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1516,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T12:05:21.896969059Z,host,,1639569921896969059,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1517,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T12:05:21.908776904Z,host,,1639569921908776904,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1518,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T12:10:21.955327202Z,host,,1639570221955327202,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1519,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T12:10:21.960844103Z,host,,1639570221960844103,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1520,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T12:15:21.893538963Z,host,,1639570521893538963,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1521,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T12:15:21.895697856Z,host,,1639570521895697856,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1522,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T12:20:21.880413147Z,host,,1639570821880413147,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1523,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T12:20:21.911052587Z,host,,1639570821911052587,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1524,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T12:25:21.989310994Z,host,,1639571121989310994,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1525,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T12:25:21.994058320Z,host,,1639571121994058320,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1526,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T12:30:21.893744480Z,host,,1639571421893744480,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1527,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T12:30:21.969002402Z,host,,1639571421969002402,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1528,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T12:35:22.071246883Z,host,,1639571722071246883,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1529,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T12:35:22.108813024Z,host,,1639571722108813024,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1530,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T12:40:21.926802909Z,host,,1639572021926802909,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1531,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T12:40:21.946539228Z,host,,1639572021946539228,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1532,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T12:45:21.880490234Z,host,,1639572321880490234,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1533,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T12:45:21.884350484Z,host,,1639572321884350484,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1534,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T12:50:21.945324427Z,host,,1639572621945324427,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1535,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T12:50:21.963591591Z,host,,1639572621963591591,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1536,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T12:55:22.001978527Z,host,,1639572922001978527,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1537,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T12:55:22.006095898Z,host,,1639572922006095898,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1538,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T13:00:22.088862305Z,host,,1639573222088862305,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1539,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T13:00:22.090451107Z,host,,1639573222090451107,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1540,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T13:05:21.866809305Z,host,,1639573521866809305,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1541,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T13:05:21.925820264Z,host,,1639573521925820264,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1542,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T13:10:21.884898012Z,host,,1639573821884898012,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1543,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T13:10:21.898984772Z,host,,1639573821898984772,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1544,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T13:15:21.883809185Z,host,,1639574121883809185,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1545,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T13:15:21.886224610Z,host,,1639574121886224610,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1546,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T13:20:21.879694427Z,host,,1639574421879694427,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1547,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T13:20:21.882472196Z,host,,1639574421882472196,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1548,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T13:25:22.202630570Z,host,,1639574722202630570,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1549,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T13:25:22.203729761Z,host,,1639574722203729761,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1550,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T13:30:21.864328903Z,host,,1639575021864328903,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1551,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T13:30:21.903290984Z,host,,1639575021903290984,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1552,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T13:35:21.880435413Z,host,,1639575321880435413,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1553,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T13:35:21.903342954Z,host,,1639575321903342954,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1554,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T13:40:21.871534489Z,host,,1639575621871534489,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1555,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T13:40:21.890494035Z,host,,1639575621890494035,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1556,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T13:45:21.882558046Z,host,,1639575921882558046,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1557,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T13:45:21.898641211Z,host,,1639575921898641211,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1558,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T13:50:21.878662277Z,host,,1639576221878662277,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1559,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T13:50:21.898371417Z,host,,1639576221898371417,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1560,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T13:55:21.978218813Z,host,,1639576521978218813,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1561,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T13:55:22.013304457Z,host,,1639576522013304457,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1562,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T14:00:22.042018689Z,host,,1639576822042018689,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1563,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T14:00:22.043612936Z,host,,1639576822043612936,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1564,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T14:05:22.030687840Z,host,,1639577122030687840,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1565,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T14:05:22.059536329Z,host,,1639577122059536329,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1566,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T14:10:21.981341938Z,host,,1639577421981341938,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1567,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T14:10:22.005576938Z,host,,1639577422005576938,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1568,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T14:15:21.997496266Z,host,,1639577721997496266,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1569,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T14:15:21.999133607Z,host,,1639577721999133607,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1570,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T14:20:22.010373835Z,host,,1639578022010373835,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1571,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T14:20:22.032144913Z,host,,1639578022032144913,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1572,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T14:25:21.923468341Z,host,,1639578321923468341,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1573,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T14:25:21.990867811Z,host,,1639578321990867811,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1574,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T14:30:21.873181210Z,host,,1639578621873181210,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
1575,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-15T14:30:21.911017531Z,host,,1639578621911017531,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
